NUMBER_SENSORS,NUMBER_DETECTIONS,TOTAL_TIME,CARS_PER_SECOND_BY_SENSOR,CARS_PER_SECOND_TOTAL,FREQUENCY,TIME_DATA
4,0,57.37357398986816,[0;0;0;0],0,8,1
4,0,31.335018005371094,[0;0;0;0],0,8,1
4,0,74.2253399963379,[0;0;0;0],0,8,1
4,0,38.409294998168946,[0;0;0;0],0,8,1
4,4,51.629865005493166,[0;0;3.431;0],0.85775,8,1
4,0,51.54224499511719,[0;0;0;0],0,8,1
4,0,51.79712899780274,[0;0;0;0],0,8,1
4,0,63.72174200439453,[0;0;0;0],0,8,1
4,0,67.65499299621582,[0;0;0;0],0,8,1
4,0,73.34206700134277,[0;0;0;0],0,8,1
4,0,91.91660398864747,[0;0;0;0],0,8,1
4,0,69.93565299987793,[0;0;0;0],0,8,1
4,3,89.78733999633789,[2.616;0;0;0],0.654,8,1
4,3,126.19697900390625,[1.585;0;0;0.792],0.59425,8,1
4,0,107.5493759918213,[0;0;0;0],0,8,1
4,0,107.34088800048828,[0;0;0;0],0,8,1
4,0,109.56614799499512,[0;0;0;0],0,8,1
4,3,117.86876899719238,[0;1.711;0.855;0],0.6415,8,1
4,9,127.3474220123291,[3.344;0;0;4.181],1.88125,8,1
4,0,123.94522698974609,[0;0;0;0],0,8,1
4,0,123.93592100524903,[0;0;0;0],0,8,1
4,2,165.28274200439452,[0;0;0;1.658],0.4145,8,1
4,0,155.3536190032959,[0;0;0;0],0,8,1
4,0,192.48834199523927,[0;0;0;0],0,8,1
4,3,147.60103100585937,[0;0.837;0.837;0.837],0.62775,8,1
4,0,171.65200999450684,[0;0;0;0],0,8,1
4,0,149.72518199157716,[0;0;0;0],0,8,1
4,0,167.38035299682616,[0;0;0;0],0,8,1
4,0,179.5407200012207,[0;0;0;0],0,8,1
4,3,199.7932019958496,[0;0;2.465;0],0.61625,8,1
4,2,198.59030599975586,[0;1.685;0;0],0.42125,8,1
4,0,191.343625,[0;0;0;0],0,8,1
4,0,228.47757600402832,[0;0;0;0],0,8,1
4,0,207.96050898742675,[0;0;0;0],0,8,1
4,0,195.3765189971924,[0;0;0;0],0,8,1
4,1,225.53036799621583,[0.835;0;0;0],0.20875,8,1
4,6,241.18913200378418,[2.492;0;0;2.492],1.246,8,1
4,6,233.60553700256347,[0.858;0;1.715;2.573],1.2865,8,1
4,7,220.04990800476074,[1.682;0;4.205;0],1.4717500000000001,8,1
4,4,240.77580699157716,[0.849;0;1.698;0.849],0.849,8,1
4,8,263.96503900146485,[0.819;0;3.276;2.457],1.638,8,1
4,0,273.097654006958,[0;0;0;0],0,8,1
4,0,265.70305599975586,[0;0;0;0],0,8,1
4,0,266.28020700073245,[0;0;0;0],0,8,1
4,0,272.31828900146485,[0;0;0;0],0,8,1
